"","Group.1","x"
"2007","5047",5241.2621474226
"2008","5048",384.48
"2009","5050",9372.24717144803
"2010","5052",169.961094014906
"2011","5053",32297.9813016129
"2012","5054",3092.91797842915
"2013","5055",7242.49930352433
"2014","5056",4255.01461680029
"2015","5057",626.092830171755
"2016","5059",26489.7418018555
"2017","5060",7354.73680724316
"2018","5062",78979.9411037025
"2019","5063",9913.52820699594
"2020","5064",22429.0402373547
"2021","5065",12260.4025962875
"2022","5066",22547.7464726381
"2023","5068",9592.64773837789
"2024","5069",30.75
"2025","5070",1864.19254832114
"2026","5071",6834.38911957083
"2027","5072",4322.9209455876
"2028","5073",75.7
"2029","5074",126.949954198473
"2030","5075",16947.5056638004
"2031","5077",33695.0747615086
"2032","5078",108425.904099138
"2033","5079",28640.2202354199
"2034","5081",6625.85099669618
"2035","5082",9729.06970705372
"2036","5083",849.705304347826
"2037","5084",94685.540726422
"2038","5085",4914.61114398857
"2039","5086",2866.31610631262
"2040","5087",6744.44629250285
"2041","5088",20787.5277442116
"2042","5090",314.87
"2043","5091",12958.3377996658
"2044","5092",6006.05360949015
"2045","5095",1150.961
"2046","5096",1086.2810946257
"2047","5097",13918.1955797505
"2048","5098",5639.47672436218
"2049","5100",4975.64730822188
"2050","51001",14051.2878489118
"2051","51003",14807.4397981827
"2052","51004",1109.81148148148
"2053","51005",43707.3032072707
"2054","51006",24397.2506829237
"2055","51007",574.31
"2056","51008",16055.2666747893
"2057","51010",2808.50815311884
"2058","51013",1626.64428471321
"2059","51014",44390.0211145039
"2060","51015",1977.35508203849
"2061","51017",193.937923083997
"2062","51018",7598.06629104372
"2063","5102",10185.7439494732
"2064","51022",5788.45663049867
"2065","51023",2803.46752636164
"2066","51024",21040.8078702528
"2067","51025",4590.5751000184
"2068","51026",397.899999999999
"2069","51027",15577.6313532156
"2070","51028",2124.77652215358
"2071","51029",939.979239766082
"2072","5103",16768.5173807645
"2073","51030",4700.68995566809
"2074","51031",16674.4334175975
"2075","51032",1910.79
"2076","51035",485.47
"2077","51036",6135.16744463041
"2078","51038",4679.90408918805
"2079","51039",325.372545056775
"2080","5104",4025.79682392274
"2081","51040",4815.85919403948
"2082","51042",11408.0928398389
"2083","51043",1875.60537537176
"2084","51044",15215.6963757218
"2085","51045",1531.04969347868
"2086","5105",333.633414634146
"2087","5106",500.629999999999
"2088","5108",44496.2502455119
"2089","5109",28600.5576983254
"2090","5112",44164.410548737
"2091","5115",6024.47121430706
"2092","5116",4215.87539117914
"2093","5117",70545.5614173224
"2094","5119",4789.7476170873
"2095","5120",20927.50639901
"2096","5121",24878.1616128999
"2097","5122",5310.98408884754
"2098","5124",38838.2594107262
"2099","5125",12438.0706916148
"2100","5126",266544.871479964
"2101","5127",693.85
"2102","5130",8176.97249448695
"2103","5131",12417.9834481662
"2104","5133",4662.90941974335
"2105","5136",186.31
"2106","5137",4573.25008864654
"2107","5138",7203.44299733358
"2108","5139",20555.1257481778
"2109","5140",26070.4668867101
"2110","5141",40584.2975343344
"2111","5144",21962.589299572
"2112","5145",10092.5336919264
"2113","5148",63.24
"2114","5149",44555.268474512
"2115","5150",10157.9382841228
"2116","5151",823.08
"2117","5155",48274.6286752278
"2118","5157",18016.2956655281
"2119","5158",2779.5680131443
"2120","5159",901.639929903637
"2121","5160",838.538561845464
"2122","5161",15640.6322404839
"2123","5162",19418.2032264693
"2124","5165",43970.2523362897
"2125","5166",4360.06827783685
"2126","5167",26872.1902289644
"2127","5168",17892.370497313
"2128","5171",10344.3299270808
"2129","5172",4524.72069225307
"2130","5173",8247.21254017094
"2131","5174",20812.0952012579
"2132","5177",3237.32951642357
"2133","5179",719.694586109541
"2134","5180",1994.33545412968
"2135","5182",7888.66210403847
"2136","5183",25111.7859137147
"2137","5185",485.712660818713
"2138","5186",241.143256614504
"2139","5187",3818.2540166587
"2140","5189",36046.0291732395
"2141","5190",8635.2526644443
"2142","5191",49330.9256968417
"2143","5192",14069.7521816149
"2144","5194",10967.7218836832
"2145","5197",1064.13018796992
"2146","5198",26739.027564876
"2147","5199",25325.5530799713
"2148","5200",134605.355295329
"2149","52001",34.6999999999998
"2150","52002",534.170323089645
"2151","52003",43244.66876621
"2152","52004",770.688242658844
"2153","52005",944.345316221979
"2154","52006",56.8199999999995
"2155","52007",1145.1653767253
"2156","52008",686.78
"2157","52009",2582.31827352321
"2158","5201",35267.0708589344
"2159","52010",1532.76782714984
"2160","52011",221.272888888889
"2161","52012",1905.73916300883
"2162","52015",649.24641025641
"2163","52016",719.886451612902
"2164","52018",1107.83018917019
"2165","5202",780.960666666666
"2166","52021",6164.78978165521
"2167","52022",335.76
"2168","52024",134.368720577435
"2169","52025",34.7
"2170","52027",19377.5895564658
"2171","52028",625.624285714285
"2172","52029",3283.28352522121
"2173","5203",8426.85829283098
"2174","52030",1971.94686683158
"2175","52031",1428.07102197358
"2176","52033",1187.35851112719
"2177","52035",40644.9304970688
"2178","52036",280.656370910446
"2179","52037",2134.8978955882
"2180","52039",400.249132866842
"2181","5204",3864.07403979956
"2182","52041",11443.8930278335
"2183","52043",8433.81440029173
"2184","52045",17855.5149672771
"2185","52048",86385.2664342337
"2186","52049",1798.78120168067
"2187","5205",103747.069927379
"2188","52050",7963.75567949263
"2189","52051",15715.2650443643
"2190","52052",59.8099999999996
"2191","52053",733.01036478559
"2192","52054",6388.44960718225
"2193","52055",69.3999999999999
"2194","52056",579.889999999999
"2195","52057",127358.461356043
"2196","52058",6262.90547736545
"2197","52059",15625.4305597294
"2198","5206",4330.02214071124
"2199","52061",483.874790943404
"2200","52062",213.420894780447
"2201","52063",7282.06859682615
"2202","52065",168.36
"2203","52067",15938.9631185596
"2204","52069",856.551242841418
"2205","52072",851.004512212941
"2206","52073",7998.72285645853
"2207","52074",1277.35810370466
"2208","52076",219.92
"2209","52077",17997.9426870357
"2210","52078",155.181073126142
"2211","52079",5622.45830624054
"2212","5208",92097.5937513699
"2213","52080",11459.0333139657
"2214","52081",1530.57865864878
"2215","52082",323.025833333333
"2216","52083",181.83
"2217","52085",3014.19831401047
"2218","52086",166.733076923076
"2219","52089",357.851428571429
"2220","5209",8016.66153851165
"2221","52091",10178.2364938759
"2222","52092",1674.62314506542
"2223","52093",1994.30535803574
"2224","52096",515.22
"2225","52097",451.742857142857
"2226","52098",752.834936182728
"2227","52099",12617.4052194722
"2228","5210",75994.3112009323
"2229","52100",1403.25188747664
"2230","52101",31.8630769230769
"2231","52102",37751.2241434681
"2232","52103",26632.1860309432
"2233","52104",996.539791700394
"2234","52106",332.14
"2235","52107",3234.95771054841
"2236","52108",2803.4640736495
"2237","5211",15947.3597159852
"2238","5212",20333.2843379688
"2239","5213",8924.78422106827
"2240","5214",8601.65420384642
"2241","5215",4314.53839775197
"2242","5218",47544.4337154936
"2243","5219",27185.5477569296
"2244","5221",38657.9100816854
"2245","5222",8806.44879689194
"2246","5223",42283.1947481378
"2247","5224",517.330603383459
"2248","5225",111755.813840252
"2249","5226",857.790950226242
"2250","5227",865.469999999999
"2251","5229",18620.2367023866
"2252","5230",2744.23763551752
"2253","5231",8616.74861093337
"2254","5232",17653.2293071733
"2255","5233",630.7
"2256","5234",16680.2499910016
"2257","5235",3257.02558742832
"2258","5237",51406.9462346015
"2259","5239",23528.5833146806
"2260","5244",14129.9356188231
"2261","5246",4285.20756667337
"2262","5247",47625.2902958966
"2263","5248",130417.030079501
"2264","5249",4902.16385718608
"2265","5250",1262.29616483516
"2266","5251",472.955102040816
"2267","5252",7135.87835615145
"2268","5253",1814.26179591837
"2269","5254",29006.8316289855
"2270","5255",4893.26396389255
"2271","5256",21913.3767831
"2272","5257",8648.81089641427
"2273","5258",60431.6384886523
"2274","5259",13281.1529289446
"2275","5260",58161.2729975255
"2276","5261",65595.3488480574
"2277","5262",66391.9306632345
"2278","5263",8364.25023818797
"2279","5265",17429.7443597828
"2280","5270",14986.2687236037
"2281","5271",19631.779379786
"2282","5272",1852.56128207455
"2283","5274",1338.21
"2284","5278",5909.70043254187
"2285","5282",7234.88071953391
"2286","5287",9476.70559084701
"2287","5288",8668.61229463984
"2288","5289",1708.26627661609
"2289","53003",8983.44811152687
"2290","53004",9443.52987353612
"2291","53005",2761.69891758893
"2292","53007",1025.07484318561
"2293","53008",1795.42476356833
"2294","53010",6693.3999552271
"2295","53012",187.58947368421
"2296","53013",770.564723731883
"2297","53018",73.36
"2298","53019",454.4264
"2299","53020",841.366529132195
"2300","53021",9914.61144095401
"2301","53024",706.290765688155
"2302","53025",58.49
"2303","53026",1006.89038001784
"2304","6002",4919.71670091549
"2305","6003",124.606138116334
"2306","6004",48863.2238413557
"2307","6005",30953.1130326094
"2308","6009",1996.59842646526
"2309","6011",99236.2391245638
"2310","6012",1111.21730918048
"2311","6013",35.5999999999996
"2312","6015",2243.77374323325
"2313","6016",139327.170969279
"2314","6017",6082.99320609505
"2315","6022",31339.2860884666
"2316","6025",4117.27778908823
"2317","6026",10836.6211225448
"2318","6027",8117.67073146023
"2319","6033",386.89
"2320","6035",3352.06280737777
"2321","6036",225.565817350786
"2322","6037",431.207532989368
"2323","6038",5570.87765133962
"2324","6039",2370.30779834135
"2325","6041",323.445775328135
"2326","6042",25052.0466872045
"2327","6043",659.95
"2328","6045",1302.30504854369
"2329","6047",758.420727272727
"2330","6048",148
"2331","6049",4720.4412660203
"2332","6051",411.34
"2333","6052",687.7625
"2334","6053",12453.6778269186
"2335","8001",33777.7746762801
"2336","8002",24034.154602066
"2337","8003",10592.4671579746
"2338","8004",10528.0566220728
"2339","8005",82880.066763301
"2340","9001",176332.305719762
